RREG,HHNUM,RRPL,RPSU,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6_DTLEFT,RQ6M_DTLEFT,RQ6Y_DTLEFT,RQ7_MSTAT,RQ8_HGC,RQ9_2DGT,RQ10_REASON,RQ11_BASE,RQ12_NCOUNTRY,RQ13_STAY,RQ14_INDWORK,RQ15_2DGT,RQ16_2DGT,RQ17_AVEMINC,RQ18_NOMONTH,RQ19_RET,RQ20_DTRET,RQ20M_DTRET,RQ20Y_DTRET,RQ21_REASON,RQ22_DTEXP,RQ22M_DTEXP,RQ22Y_DTEXP,RQ23_CASHREM,RQ24_CASHAMT,RQ25_MODE,RQ26_REMSPENT,RQ261C_CONSUM,RQ261P_CONSUM,RQ262C_INVEST,RQ262P_INVEST,RQ263C_SAVINGS,RQ263P_SAVINGS,RQ264C_GIFT,RQ264P_GIFT,RQ265C_OTHERS,Q265P_OTHERS,RQ27_RET6MOS,RQ28_CASHHOME,RQ29_INKIND,RQ30_KINDAMT,RSWGT,RPRRCD,RP6M_IND
16,0095,005,00185,02,04,2,41,02,012017,01,2017,1,8,52,1,1,222,24,1,51,96,0016000,49,2,      ,  ,    , ,012019,01,2019,1,  34000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000233.5328,    ,1
16,0096,005,00041,06,04,2,34,03,062017,06,2017,1,7,34,1,1,233,24,1,35,59,0030000,49,2,      ,  ,    , ,062019,06,2019,1,  60000,1,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000377.1947,    ,1
16,0097,006,00048,02,04,2,39,08,062018,06,2018,2,4,52,4, ,214,03,2,  ,  ,       ,  ,1,092018,09,2018,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0085000,2,       ,000195.9242,    ,2
16,0098,008,00120,04,08,2,30,01,092018,09,2018,5,4,92,1,1,231,24,1,51,96,0018000,00,2,      ,  ,    , ,092020,09,2020,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000324.6985,    ,1
16,0099,054,00044,02,04,2,36,07,062018,06,2018,1,9,21,1,1,222,06,1,21,46,0150000,39,2,      ,  ,    , ,122018,12,2018,1, 240000,1,106020203020        ,1,060,2,020,3,020, ,   , ,   ,1,0100000,2,       ,000472.9043,    ,1
16,0100,056,00186,03,03,1,23,02,092018,09,2018,1,4,93,1,1,234,24,1,31,11,0030000,24,2,      ,  ,    , ,092020,09,2020,1,  40000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,1,0100000,2,       ,000546.0570,    ,1
16,0100,056,00186,04,04,2,31,02,092018,09,2018,1,8,52,1,1,234,24,1,52,11,0060000,24,2,      ,  ,    , ,092020,09,2020,1,  40000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,1,0200000,2,       ,000607.1614,    ,1
16,0101,055,00199,04,02,2,32,01,032017,03,2017,2,3,91,1,1,235,24,1,91,96,0018000,18,2,      ,  ,    , ,032019,03,2019,1,  23000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000503.0388,    ,1
16,0102,055,00015,09,04,2,29,01,042014,04,2014,2,6,52,2,1,500,56,1,53,96,0030000,53,2,      ,  ,    , ,122018,12,2018,1,  30000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000544.6124,    ,1
16,0102,055,00015,10,04,2,31,01,122014,12,2014,2,7,23,2,1,400,48,1,91,96,0020000,45,2,      ,  ,    , ,122018,12,2018,1,  10000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000544.6124,    ,1
16,0103,055,00015,01,01,1,35,02,102017,10,2017,2,6,53,1,1,231,24,1,91,55,0020000,11,2,      ,  ,    , ,102019,10,2019,1,  30000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000476.9269,    ,1
16,0104,055,00015,05,03,1,30,02,032017,03,2017,1,7,52,1,1,233,24,1,52,47,0050000,42,2,      ,  ,    , ,032019,03,2019,1,  10000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000495.9497,    ,1
16,0105,054,00412,09,04,2,26,01,052016,05,2016,1,3, 9,1,1,233,33,1,91,96,0018000,28,2,      ,  ,    , ,022019,02,2019,1,  20000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000543.2265,    ,1
16,0106,053,00342,04,04,2,32,02,032018,03,2018,4,7,52,1,1,232,24,1,52,47,0020000,30,2,      ,  ,    , ,032020,03,2020,1,  70000,5,1070    3010    5HOU,1,070, ,   ,3,010, ,   ,5,***,2,       ,2,       ,000579.4978,    ,1
16,0107,053,00342,03,02,2,31,03,082017,08,2017,2,7,23,1,1,211,24,1,91,96,0030000,14,2,      ,  ,    , ,082019,08,2019,1,   7000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000579.4978,    ,1
16,0108,055,00383,08,04,2,25,01,112016,11,2016,1,7, 9,1,1,231,25,1,91,96,0018000,22,2,      ,  ,    , ,122018,12,2018,1,  45000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000539.0090,    ,1
16,0109,053,00526,01,01,2,31,01,042016,04,2016,1,5,33,1,1,231,24,1,91,96,0016000,24,1,042018,04,2018,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0050000,2,       ,000599.1469,    ,1
16,0110,053,00526,04,02,2,27,01,082017,08,2017,2,4, 9,1,1,231,24,1,91,96,0018000,13,2,      ,  ,    , ,082019,08,2019,1,  24000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000599.1469,    ,1
16,0111,054,00320,03,04,2,30,01,012015,01,2015,2,4,91,1,1,221,39,1,91,96,0012000,39,1,042018,04,2018,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0020000,1,0030000,000528.6758,    ,1
16,0112,053,00066,03,04,2,29,02,042017,04,2017,1,8,22,1,1,234,24,1,22,86,0134000,27,1,052018,05,2018,2,      ,  ,    ,1, 150000,1,105020303020        ,1,050,2,030,3,020, ,   , ,   ,1,0470000,1,0050000,000605.3095,    ,1
16,0113,053,00066,03,06,2,50,01,052015,05,2015,2,8,52,2,1,500,34,1,33,47,0030000,34,1,032018,03,2018,3,      ,  ,    ,1,  25000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000398.4079,    ,2
16,0114,053,00066,02,04,2,33,03,012018,01,2018,1,7,52,1,1,222,12,1,33,20,0050000,32,2,      ,  ,    , ,012019,01,2019,1, 120000,1,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000605.3095,    ,1
06,0115,055,00450,02,02,2,45,01,012017,01,2017,2,3,51,1,1,233,19,1,91,96,0015000,19,1,082018,08,2018,2,      ,  ,    ,1, 300000,5,1090    3010        ,1,090, ,   ,3,010, ,   , ,   ,1,0010000,2,       ,000339.6894,    ,1
06,0116,053,00458,06,04,2,25,01,122016,12,2016,1,7,52,1,1,221,24,1,91,96,0018000,21,2,      ,  ,    , ,122018,12,2018,1,  50000,5,1050203030104010    ,1,050,2,030,3,010,4,010, ,   ,2,       ,2,       ,000371.4061,    ,1
06,0117,053,00376,03,12,2,52,02,122016,12,2016,3,8,61,1,1,211,24,1,91,96,0018000,45,2,      ,  ,    , ,122018,12,2018,1,  60000,5,1075200530054015    ,1,075,2,005,3,005,4,015, ,   ,2,       ,2,       ,000266.5184,    ,1
06,0118,056,00332,02,04,2,39,03,082018,08,2018,1,6,91,1,1,222,24,1,91,96,0020000,42,2,      ,  ,    , ,082020,08,2020,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000451.5570,    ,1
06,0119,054,00287,11,19,1,33,04,042018,04,2018,2,8, 9,1,2,400,09,1,83,50,0050000,31,2,      ,  ,    , ,012019,01,2019,1, 150000,1,1050    3050        ,1,050, ,   ,3,050, ,   , ,   ,2,       ,2,       ,000464.0665,    ,1
06,0120,053,00294,07,04,2,26,02,012015,01,2015,1,4,93,1,1,234,25,1,91,96,0020000,49,1,042017,04,2017,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000348.2091,    ,2
06,0121,053,00294,08,04,2,58,01,112013,11,2013,1,7,52,2,1,234,88,1,91,96,0030000,58,2,      ,  ,    , ,888888,88,8888,1,  95000,1,104520503005        ,1,045,2,050,3,005, ,   , ,   ,2,       ,1,0016000,000298.6088,    ,1
06,0122,053,00294,02,04,2,37,01,102013,10,2013,1,7,41,1,1,234,24,1,91,96,0018000,24,1,102015,10,2015,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000325.2285,    ,2
06,0123,053,00294,02,02,2,39,01,112014,11,2014,2,6, 9,1,1,211,24,1,91,96,0016000,24,1,112016,11,2016,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000325.2285,    ,2
06,0124,056,00414,02,02,2,43,03,012017,01,2017,2,4,91,1,1,235,18,1,91,96,0024000,38,1,082018,08,2018,3,      ,  ,    ,1,  24000,5,10802020            ,1,080,2,020, ,   , ,   , ,   ,1,0030000,2,       ,000433.2922,    ,1
06,0125,056,00004,03,02,1,41,06,052018,05,2018,2,8, 9,1,2,222,06,1,83,50,0040000,42,2,      ,  ,    , ,112018,11,2018,1, 142000,1,1058202730054010    ,1,058,2,027,3,005,4,010, ,   ,2,       ,2,       ,000480.6583,    ,1
06,0126,056,00168,12,07,1,32,02,012018,01,2018,2,7, 9,1,1,232,12,1,93,51,0053000,21,2,      ,  ,    , ,012019,01,2019,1, 150000,1,1075    3025        ,1,075, ,   ,3,025, ,   , ,   ,2,       ,2,       ,000535.4614,    ,1
06,0127,053,00048,01,01,1,36,01,062015,06,2015,2,8, 9,1,1,233,24,1,51,56,0016000,24,1,062017,06,2017,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000365.2055,    ,2
06,0128,053,00048,01,01,1,65,01,082017,08,2017,2,4, 9,4, ,300,10,2,  ,  ,       ,  ,1,062018,06,2018,3,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0015000,2,       ,000224.8645,    ,2
06,0128,053,00048,02,02,2,64,01,082017,08,2017,2,4, 9,4, ,300,10,2,  ,  ,       ,  ,1,062018,06,2018,3,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0015000,2,       ,000303.1148,    ,2
06,0129,055,00286,06,03,1,35,02,072018,07,2018,2,8, 9,1,1,234,12,1,51,55,0060000,54,2,      ,  ,    , ,072019,07,2019,1,  50000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,1,0050000,1,0035000,000487.6677,    ,1
06,0129,055,00286,07,08,2,35,02,072018,07,2018,2,7,43,1,1,234,12,1,43,27,0045000,54,2,      ,  ,    , ,072019,07,2019,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0050000,1,0020000,000440.8389,    ,1
06,0130,056,00250,02,04,2,43,01,032018,03,2018,2,4,53,1,1,233,36,1,53,87,0026000,06,2,      ,  ,    , ,032021,03,2021,1,  26000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000428.4511,    ,1
06,0131,056,00250,03,03,1,28,01,102017,10,2017,1,6,14,1,1,232,24,1,51,56,0030000,11,2,      ,  ,    , ,102019,10,2019,1,  40000,5,10802020            ,1,080,2,020, ,   , ,   , ,   ,2,       ,2,       ,000526.5371,    ,1
06,0131,056,00250,04,04,2,27,05,082018,08,2018,1,6,52,1,1,232,11,1,23,85,0045000,45,2,      ,  ,    , ,072019,07,2019,1,  27000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,1,0100000,1,0041000,000458.7254,    ,1
06,0132,055,00204,02,02,2,56,02,102017,10,2017,2,4,52,1,1,211,24,1,91,96,0030000,35,2,      ,  ,    , ,102019,10,2019,1,  60000,2,1095    3005        ,1,095, ,   ,3,005, ,   , ,   ,2,       ,2,       ,000400.0501,    ,1
06,0132,055,00204,05,19,2,63,02,052016,05,2016,1,4,51,1,1,211,31,1,51,96,0045000,59,2,      ,  ,    , ,122018,12,2018,1,  30000,5,1090        4010    ,1,090, ,   , ,   ,4,010, ,   ,2,       ,2,       ,000400.0501,    ,1
06,0133,056,00086,05,02,1,56,05,012018,01,2018,2,4, 9,1,2,400,09,1,83,50,0025000,45,2,      ,  ,    , ,102018,10,2018,1,  62400,1,104020403020        ,1,040,2,040,3,020, ,   , ,   ,2,       ,2,       ,000428.0176,    ,1
06,0134,055,00368,06,10,2,32,02,102017,10,2017,1,6,82,1,1,213,24,1,82,26,0030000,57,2,      ,  ,    , ,102019,10,2019,1, 100000,5,10102090            ,1,010,2,090, ,   , ,   , ,   ,2,       ,2,       ,000499.8217,    ,1
06,0135,053,00212,02,02,2,40,06,082018,08,2018,2,7, 9,1,1,234,12,1,41,61,0030000,58,2,      ,  ,    , ,082019,08,2019,1,  40000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,1,0020000,1,0020000,000338.2508,    ,1
06,0136,053,00212,06,04,2,33,04,062018,06,2018,1,4,51,1,1,232,24,1,91,96,0025000,56,2,      ,  ,    , ,062020,06,2020,1,  43000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,1,0030000,1,0025000,000362.1516,    ,1
06,0137,055,00122,04,03,1,32,02,102017,10,2017,1,7,74,1,1,233,24,1,74,56,0030000,35,2,      ,  ,    , ,102019,10,2019,1,  35000,1,1080    3020        ,1,080, ,   ,3,020, ,   , ,   ,2,       ,2,       ,000519.3975,    ,1
06,0138,055,00122,04,17,1,24,02,052018,05,2018,1,7,51,1,2,211,12,1,51,50,0025000,16,2,      ,  ,    , ,052019,05,2019,1,  45000,5,1080    3020        ,1,080, ,   ,3,020, ,   , ,   ,2,       ,2,       ,000392.3207,    ,1
06,0139,055,00040,05,04,2,32,01,062016,06,2016,2,7,52,1,1,234,36,1,91,96,0020000,27,2,      ,  ,    , ,062019,06,2019,1,  20000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000484.8270,    ,1
06,0140,054,00041,01,01,1,45,04,022018,02,2018,2,8,14,1,2,223,09,1,83,50,0054000,33,2,      ,  ,    , ,112018,11,2018,1, 120000,1,        3100        , ,   , ,   ,3,100, ,   , ,   ,2,       ,2,       ,000288.6792,    ,1
06,0141,054,00041,02,02,1,46,05,022018,02,2018,2,8,41,1,2,231,12,1,72,50,0045000,46,2,      ,  ,    , ,022019,02,2019,1,  47000,1,10752025            ,1,075,2,025, ,   , ,   , ,   ,1,0050000,2,       ,000288.6792,    ,1
06,0142,054,00123,04,12,2,63,02,032017,03,2017,3,7, 9,1,1,235,24,1,91,96,0020000,44,2,      ,  ,    , ,032019,03,2019,1,  59000,5,107020203010        ,1,070,2,020,3,010, ,   , ,   ,2,       ,1,0015000,000341.4714,    ,1
05,0143,054,00577,04,07,1,43,04,112017,11,2017,2,6,54,1,2,500,12,1,81,50,0060000,38,2,      ,  ,    , ,112018,11,2018,1, 180000,1,1085    3005    5ASS,1,085, ,   ,3,005, ,   ,5,***,2,       ,2,       ,000868.5527,    ,1
05,0143,054,00577,06,04,2,39,01,072014,07,2014,2,6,52,1,1,233,28,1,52,47,0030000,28,1,112016,11,2016,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000817.9273,    ,2
05,0143,054,00577,07,07,1,36,04,012018,01,2018,2,6,35,1,1,233,26,1,35,13,0060000,48,2,      ,  ,    , ,032020,03,2020,1, 180000,5,1060202030104010    ,1,060,2,020,3,010,4,010, ,   ,2,       ,2,       ,000868.5527,    ,1
05,0144,053,00700,01,01,2,50,04,062018,06,2018,2,4,13,4, ,234,01,2,  ,  ,       ,  ,1,072018,07,2018,3,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0000000,2,       ,000600.8020,    ,2
05,0145,053,00700,01,01,2,45,01,052014,05,2014,1,7,23,1,1,222,24,1,53,86,0018000,24,1,052016,05,2016,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000600.8020,    ,2
05,0146,054,00758,06,04,2,37,02,072017,07,2017,2,7,52,1,1,232,24,1,52,13,0030000,44,2,      ,  ,    , ,072019,07,2019,1,   5000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000845.1075,    ,1
05,0147,054,00939,03,08,2,33,01,062017,06,2017,2,7,23,1,1,222,24,1,91,96,0023000,15,2,      ,  ,    , ,062019,06,2019,1,  56000,1,10202080            ,1,020,2,080, ,   , ,   , ,   ,2,       ,2,       ,001060.5395,    ,1
05,0148,054,00939,14,03,1,26,02,062018,06,2018,1,6,72,1,1,213,29,1,72,26,0030000,34,2,      ,  ,    , ,112020,11,2020,1,  40000,5,10802020            ,1,080,2,020, ,   , ,   , ,   ,1,0050000,1,0011000,001287.6182,    ,1
05,0149,055,00610,02,02,2,46,01,022018,02,2018,2,7, 9,1,1,211,24,1,91,96,0018000,07,2,      ,  ,    , ,022020,02,2020,1,  54000,5,10992001            ,1,099,2,001, ,   , ,   , ,   ,2,       ,2,       ,000648.9677,    ,1
05,0150,055,00610,02,03,1,44,02,102017,10,2017,2,7, 9,1,1,234,24,1,33,47,0020000,59,2,      ,  ,    , ,102019,10,2019,1,  60000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000782.9208,    ,1
05,0150,055,00610,03,08,2,45,02,052018,05,2018,2,7,52,1,1,234,15,1,54,55,0020000,11,2,      ,  ,    , ,082019,08,2019,1,  28000,5,10802020            ,1,080,2,020, ,   , ,   , ,   ,2,       ,2,       ,000648.9677,    ,1
05,0150,055,00610,06,04,2,46,02,012015,01,2015,4,6, 9,1,1,234,48,1,91,81,0030000,59,2,      ,  ,    , ,012019,01,2019,1,  62000,5,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000648.9677,    ,1
05,0151,056,00683,03,04,2,26,03,062018,06,2018,1,7, 9,1,1,500,12,1,51,56,0050000,29,1,062018,06,2018,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0050000,2,       ,001087.5025,    ,1
05,0152,055,00791,01,01,2,39,01,042017,04,2017,2,3,14,1,1,235,26,1,91,96,0025000,17,2,      ,  ,    , ,062019,06,2019,1,  20000,5,10302070            ,1,030,2,070, ,   , ,   , ,   ,2,       ,2,       ,000747.1126,    ,1
05,0153,053,00881,02,02,2,28,01,042018,04,2018,2,7,32,1,1,213,36,1,82,26,0025000,05,2,      ,  ,    , ,042021,04,2021,1,  36000,5,1080            5PAY,1,080, ,   , ,   , ,   ,5,***,2,       ,2,       ,000873.0835,    ,1
05,0154,053,00881,01,01,1,42,02,022017,02,2017,2,7,31,1,1,232,21,1,12,41,0319000,56,2,      ,  ,    , ,112018,11,2018,1, 280000,5,10902010            ,1,090,2,010, ,   , ,   , ,   ,2,       ,2,       ,000708.9659,    ,1
05,0155,053,00881,06,04,2,28,01,082015,08,2015,1,4,51,1,1,234,37,1,51,96,0015000,37,1,092018,09,2018,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0050000,1,0010000,000873.0835,    ,1
05,0156,053,00157,03,03,1,26,03,042018,04,2018,1,7, 9,1,2,214,11,1,83,50,0030000,30,2,      ,  ,    , ,032019,03,2019,1,  75000,1,1095        4005    ,1,095, ,   , ,   ,4,005, ,   ,1,0025000,2,       ,001101.7242,    ,1
05,0157,053,00157,01,01,1,37,04,022018,02,2018,2,7,41,1,1,233,24,1,31,13,0025000,58,2,      ,  ,    , ,022020,02,2020,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000736.8553,    ,1
05,0158,053,00157,01,01,1,36,15,062018,06,2018,2,7,61,1,2,400,24,1,83,50,0100000,45,2,      ,  ,    , ,062020,06,2020,1, 350000,2,102020753005        ,1,020,2,075,3,005, ,   , ,   ,2,       ,2,       ,000736.8553,    ,1
05,0159,053,00157,01,01,1,38,04,082018,08,2018,2,4,31,1,1,222,05,1,31,19,0050000,32,2,      ,  ,    , ,012019,01,2019,1,  60000,5,10402010301040055ASS,1,040,2,010,3,010,4,005,5,***,1,0020000,2,       ,000736.8553,    ,1
05,0160,054,00215,01,01,1,42,02,062017,06,2017,2,7,51,1,1,233,24,1,51,56,0025000,39,2,      ,  ,    , ,062019,06,2019,1,  90000,1,1090    3010        ,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000897.8248,    ,1
05,0161,054,00215,01,01,2,45,02,052018,05,2018,4,8,26,1,1,223,24,1,26,56,0010000,20,2,      ,  ,    , ,052020,05,2020,1,  18000,5,1095            5ASS,1,095, ,   , ,   , ,   ,5,***,2,       ,2,       ,000744.2123,    ,1
05,0162,054,00215,01,01,1,35,02,062018,06,2018,2,4,92,1,1,233,18,1,93,41,0024000,27,2,      ,  ,    , ,122019,12,2019,1,  39500,1,1090            5ASS,1,090, ,   , ,   , ,   ,5,***,2,       ,2,       ,000897.8248,    ,1
05,0163,054,00034,08,13,1,26,02,112017,11,2017,1,7,52,1,1,231,36,1,34,74,0030000,46,2,      ,  ,    , ,112020,11,2020,1,  60000,1,106020103030        ,1,060,2,010,3,030, ,   , ,   ,2,       ,2,       ,001387.0390,    ,1
05,0163,054,00034,09,12,2,63,01,102014,10,2014,3,4, 9,4, ,231,00,2,  ,  ,       ,  ,1,102014,10,2014,3,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000940.2914,    ,2
05,0164,054,00034,02,02,1,26,01,072015,07,2015,2,7,52,1,1,233,29,1,51,96,0030000,29,1,122017,12,2017,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001387.0390,    ,2
05,0165,054,00034,01,01,1,63,05,032016,03,2016,2,7,21,1,1,233,35,1,21,41,0080000,59,2,      ,  ,    , ,022019,02,2019,1, 130000,1,1060201030204010    ,1,060,2,010,3,020,4,010, ,   ,2,       ,2,       ,001026.0755,    ,1
05,0165,054,00034,03,04,2,33,01,012018,01,2018,2,7,26,1,1,300,24,1,26,58,0060000,08,2,      ,  ,    , ,012020,01,2020,1,  30000,1,1050201030204020    ,1,050,2,010,3,020,4,020, ,   ,2,       ,2,       ,001142.4269,    ,1
05,0166,056,00321,02,02,1,50,05,042018,04,2018,2,7,14,1,2,300,11,1,71,50,0106000,20,2,      ,  ,    , ,032019,03,2019,1, 250000,1,1090    3010        ,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000869.1964,    ,1
05,0167,055,00067,02,04,2,33,01,052018,05,2018,2,4,91,1,1,233,24,1,91,96,0021000,04,2,      ,  ,    , ,052020,05,2020,1,  61000,5,10752025            ,1,075,2,025, ,   , ,   , ,   ,2,       ,2,       ,000993.3463,    ,1
05,0168,056,00140,01,01,1,43,02,122017,12,2017,2,8,52,1,2,212,11,1,83,50,0050000,19,2,      ,  ,    , ,112018,11,2018,1, 180000,2,1020    3080        ,1,020, ,   ,3,080, ,   , ,   ,2,       ,2,       ,000934.6882,    ,1
05,0169,056,00140,03,07,1,37,01,092016,09,2016,2,6,83,1,1,233,36,1,31,41,0030000,24,2,      ,  ,    , ,092019,09,2019,1,  40000,1,10752025            ,1,075,2,025, ,   , ,   , ,   ,2,       ,2,       ,000934.6882,    ,1
05,0169,056,00140,06,04,2,44,01,102017,10,2017,2,6,52,1,1,235,24,1,91,96,0020000,11,2,      ,  ,    , ,102019,10,2019,1,  96000,1,1099    3001        ,1,099, ,   ,3,001, ,   , ,   ,2,       ,2,       ,000880.2079,    ,1
05,0169,056,00140,10,04,2,38,03,052017,05,2017,2,6,42,1,1,234,24,1,52,47,0025000,36,2,      ,  ,    , ,052019,05,2019,1,  93000,1,1099    3001        ,1,099, ,   ,3,001, ,   , ,   ,2,       ,2,       ,000880.2079,    ,1
05,0170,056,00140,05,03,1,34,05,012018,01,2018,1,7, 9,1,1,233,12,1,31,24,0050000,50,2,      ,  ,    , ,012019,01,2019,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0020000,2,       ,001397.5180,    ,1
06,0171,054,00201,01,01,1,42,02,032018,03,2018,2,8, 9,1,1,233,12,1,31,36,0040000,19,2,      ,  ,    , ,032019,03,2019,1,  30000,1,1100                ,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000418.2953,    ,1
06,0172,054,00201,03,13,1,33,06,032018,03,2018,2,8, 9,1,2,212,08,1,83,50,0040000,37,2,      ,  ,    , ,112018,11,2018,1, 180000,2,1080    3020        ,1,080, ,   ,3,020, ,   , ,   ,2,       ,2,       ,000592.7906,    ,1
06,0173,054,00201,01,01,1,43,05,112017,11,2017,2,8, 9,1,2,500,07,1,51,50,0097000,35,1,052018,05,2018,2,      ,  ,    ,1,  56000,1,1100                ,1,100, ,   , ,   , ,   , ,   ,1,1000000,1,0038200,000418.2953,    ,1
06,0174,054,00113,03,03,1,22,02,082017,08,2017,1,8, 9,1,2,400,08,1,83,50,0035000,20,1,032018,03,2018,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000432.5127,    ,2
06,0175,054,00113,01,01,1,40,03,102017,10,2017,2,4,61,1,1,234,12,1,31,41,0035000,35,2,      ,  ,    , ,102018,10,2018,1, 175000,5,1050    3050        ,1,050, ,   ,3,050, ,   , ,   ,2,       ,2,       ,000427.7402,    ,1
06,0176,054,00113,03,03,1,22,04,072018,07,2018,1,8, 9,1,2,222,06,1,83,50,0150000,21,2,      ,  ,    , ,012019,01,2019,1, 100000,1,1080    3020        ,1,080, ,   ,3,020, ,   , ,   ,1,0100000,1,0030000,000432.5127,    ,1
06,0177,055,00157,01,01,1,70,01,012018,01,2018,2,1, 9,4, ,500,07,2,  ,  ,       ,  ,1,082018,08,2018,2,      ,  ,    ,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,1,0005000,2,       ,000300.3932,    ,2
06,0177,055,00157,02,02,2,65,01,012018,01,2018,2,1, 9,4, ,500,12,2,  ,  ,       ,  ,2,      ,  ,    , ,012019,01,2019,2,       , ,                    , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000238.6706,    ,2
